TABLE:  "Element Forces - Beams"
Story,Beam,UniqueName,Output Case,Case Type,Station,P,V2,V3,T,M2,M3
Nivel 1,B2,153,1.1(CM+CVa+Sy),Combination,5.2500,0,-6.9846,0,0,0,-2.5267
Nivel 1,B2,153,1.1(CM+CVa+Sy),Combination,6.1250,0,-9.5812,0,0,0,-9.7743
Nivel 1,B2,153,1.1(CM+CVa+Sy),Combination,7.0000,0,-12.1778,0,0,0,-19.2938
Nivel 1,B3,154,1.1(CM+CVa+Sy),Combination,0.0000,0,9.3718,0,0,0,-6.7538
Nivel 1,B3,154,1.1(CM+CVa+Sy),Combination,0.8750,0,6.7752,0,0,0,0.3105
Nivel 1,B3,154,1.1(CM+CVa+Sy),Combination,1.7500,0,4.1787,0,0,0,5.1029
Nivel 1,B3,154,1.1(CM+CVa+Sy),Combination,2.6250,0,1.5821,0,0,0,7.6232
Nivel 1,B3,154,1.1(CM+CVa+Sy),Combination,3.5000,0,-1.0145,0,0,0,7.8715
Nivel 1,B3,154,1.1(CM+CVa+Sy),Combination,4.3750,0,-3.6111,0,0,0,5.8478
Nivel 1,B3,154,1.1(CM+CVa+Sy),Combination,5.2500,0,-6.2077,0,0,0,1.5521
Nivel 1,B3,154,1.1(CM+CVa+Sy),Combination,6.1250,0,-8.8043,0,0,0,-5.0156
Nivel 1,B3,154,1.1(CM+CVa+Sy),Combination,7.0000,0,-11.4008,0,0,0,-13.8554
Nivel 1,B1,152,1.1(CM+CVa-Sy),Combination,0.0000,0,11.4008,0,0,0,-13.8554
Nivel 1,B1,152,1.1(CM+CVa-Sy),Combination,0.8750,0,8.8043,0,0,0,-5.0156
Nivel 1,B1,152,1.1(CM+CVa-Sy),Combination,1.7500,0,6.2077,0,0,0,1.5521
Nivel 1,B1,152,1.1(CM+CVa-Sy),Combination,2.6250,0,3.6111,0,0,0,5.8478
Nivel 1,B1,152,1.1(CM+CVa-Sy),Combination,3.5000,0,1.0145,0,0,0,7.8715
Nivel 1,B1,152,1.1(CM+CVa-Sy),Combination,4.3750,0,-1.5821,0,0,0,7.6232
Nivel 1,B1,152,1.1(CM+CVa-Sy),Combination,5.2500,0,-4.1787,0,0,0,5.1029
Nivel 1,B1,152,1.1(CM+CVa-Sy),Combination,6.1250,0,-6.7752,0,0,0,0.3105
Nivel 1,B1,152,1.1(CM+CVa-Sy),Combination,7.0000,0,-9.3718,0,0,0,-6.7538
Nivel 1,B2,153,1.1(CM+CVa-Sy),Combination,0.0000,0,12.1778,0,0,0,-19.2938
Nivel 1,B2,153,1.1(CM+CVa-Sy),Combination,0.8750,0,9.5812,0,0,0,-9.7743
Nivel 1,B2,153,1.1(CM+CVa-Sy),Combination,1.7500,0,6.9846,0,0,0,-2.5267
Nivel 1,B2,153,1.1(CM+CVa-Sy),Combination,2.6250,0,4.3880,0,0,0,2.4488
Nivel 1,B2,153,1.1(CM+CVa-Sy),Combination,3.5000,0,1.7914,0,0,0,5.1523
Nivel 1,B2,153,1.1(CM+CVa-Sy),Combination,4.3750,0,-0.8052,0,0,0,5.5838
Nivel 1,B2,153,1.1(CM+CVa-Sy),Combination,5.2500,0,-3.4017,0,0,0,3.7433
Nivel 1,B2,153,1.1(CM+CVa-Sy),Combination,6.1250,0,-5.9983,0,0,0,-0.3693
Nivel 1,B2,153,1.1(CM+CVa-Sy),Combination,7.0000,0,-8.5949,0,0,0,-6.7538
Nivel 1,B3,154,1.1(CM+CVa-Sy),Combination,0.0000,0,12.9547,0,0,0,-19.2938
Nivel 1,B3,154,1.1(CM+CVa-Sy),Combination,0.8750,0,10.3581,0,0,0,-9.0945
Nivel 1,B3,154,1.1(CM+CVa-Sy),Combination,1.7500,0,7.7615,0,0,0,-1.1671
Nivel 1,B3,154,1.1(CM+CVa-Sy),Combination,2.6250,0,5.1649,0,0,0,4.4882
Nivel 1,B3,154,1.1(CM+CVa-Sy),Combination,3.5000,0,2.5683,0,0,0,7.8715
Nivel 1,B3,154,1.1(CM+CVa-Sy),Combination,4.3750,0,-0.0282,0,0,0,8.9828
Nivel 1,B3,154,1.1(CM+CVa-Sy),Combination,5.2500,0,-2.6248,0,0,0,7.8221
Nivel 1,B3,154,1.1(CM+CVa-Sy),Combination,6.1250,0,-5.2214,0,0,0,4.3894
Nivel 1,B3,154,1.1(CM+CVa-Sy),Combination,7.0000,0,-7.8180,0,0,0,-1.3154
Nivel 1,B1,152,CM+CV,Combination,0.0000,0,10.0514,0,0,0,-7.9342
Nivel 1,B1,152,CM+CV,Combination,0.8750,0,7.3354,0,0,0,-0.3275
Nivel 1,B1,152,CM+CV,Combination,1.7500,0,4.6194,0,0,0,4.9027
Nivel 1,B1,152,CM+CV,Combination,2.6250,0,1.9034,0,0,0,7.7563
Nivel 1,B1,152,CM+CV,Combination,3.5000,0,-0.8126,0,0,0,8.2335
Nivel 1,B1,152,CM+CV,Combination,4.3750,0,-3.5286,0,0,0,6.3342
Nivel 1,B1,152,CM+CV,Combination,5.2500,0,-6.2446,0,0,0,2.0584
Nivel 1,B1,152,CM+CV,Combination,6.1250,0,-8.9606,0,0,0,-4.5939
Nivel 1,B1,152,CM+CV,Combination,7.0000,0,-11.6766,0,0,0,-13.6228
Nivel 1,B2,153,CM+CV,Combination,0.0000,0,10.8640,0,0,0,-13.6228
Nivel 1,B2,153,CM+CV,Combination,0.8750,0,8.1480,0,0,0,-5.3050
Nivel 1,B2,153,CM+CV,Combination,1.7500,0,5.4320,0,0,0,0.6362
Nivel 1,B2,153,CM+CV,Combination,2.6250,0,2.7160,0,0,0,4.2010
Nivel 1,B2,153,CM+CV,Combination,3.5000,0,-0.0000,0,0,0,5.3892
Nivel 1,B2,153,CM+CV,Combination,4.3750,0,-2.7160,0,0,0,4.2010
Nivel 1,B2,153,CM+CV,Combination,5.2500,0,-5.4320,0,0,0,0.6362
Nivel 1,B2,153,CM+CV,Combination,6.1250,0,-8.1480,0,0,0,-5.3050
Nivel 1,B2,153,CM+CV,Combination,7.0000,0,-10.8640,0,0,0,-13.6228
Nivel 1,B3,154,CM+CV,Combination,0.0000,0,11.6766,0,0,0,-13.6228
Nivel 1,B3,154,CM+CV,Combination,0.8750,0,8.9606,0,0,0,-4.5939
Nivel 1,B3,154,CM+CV,Combination,1.7500,0,6.2446,0,0,0,2.0584
Nivel 1,B3,154,CM+CV,Combination,2.6250,0,3.5286,0,0,0,6.3342
Nivel 1,B3,154,CM+CV,Combination,3.5000,0,0.8126,0,0,0,8.2335
Nivel 1,B3,154,CM+CV,Combination,4.3750,0,-1.9034,0,0,0,7.7563
Nivel 1,B3,154,CM+CV,Combination,5.2500,0,-4.6194,0,0,0,4.9027
Nivel 1,B3,154,CM+CV,Combination,6.1250,0,-7.3354,0,0,0,-0.3275
Nivel 1,B3,154,CM+CV,Combination,7.0000,0,-10.0514,0,0,0,-7.9342
Nivel 1,B1,152,CM+0.4CV,Combination,0.0000,0,8.4727,0,0,0,-6.6881
Nivel 1,B1,152,CM+0.4CV,Combination,0.8750,0,6.1833,0,0,0,-0.2761
Nivel 1,B1,152,CM+0.4CV,Combination,1.7500,0,3.8939,0,0,0,4.1327
Nivel 1,B1,152,CM+0.4CV,Combination,2.6250,0,1.6044,0,0,0,6.5382
Nivel 1,B1,152,CM+0.4CV,Combination,3.5000,0,-0.6850,0,0,0,6.9404
Nivel 1,B1,152,CM+0.4CV,Combination,4.3750,0,-2.9745,0,0,0,5.3394
Nivel 1,B1,152,CM+0.4CV,Combination,5.2500,0,-5.2639,0,0,0,1.7351
Nivel 1,B1,152,CM+0.4CV,Combination,6.1250,0,-7.5533,0,0,0,-3.8724
Nivel 1,B1,152,CM+0.4CV,Combination,7.0000,0,-9.8428,0,0,0,-11.4832
Nivel 1,B2,153,CM+0.4CV,Combination,0.0000,0,9.1578,0,0,0,-11.4832
Nivel 1,B2,153,CM+0.4CV,Combination,0.8750,0,6.8683,0,0,0,-4.4718
Nivel 1,B2,153,CM+0.4CV,Combination,1.7500,0,4.5789,0,0,0,0.5363
Nivel 1,B2,153,CM+0.4CV,Combination,2.6250,0,2.2894,0,0,0,3.5412
Nivel 1,B2,153,CM+0.4CV,Combination,3.5000,0,0.0000,0,0,0,4.5428
Nivel 1,B2,153,CM+0.4CV,Combination,4.3750,0,-2.2894,0,0,0,3.5412
Nivel 1,B2,153,CM+0.4CV,Combination,5.2500,0,-4.5789,0,0,0,0.5363
Nivel 1,B2,153,CM+0.4CV,Combination,6.1250,0,-6.8683,0,0,0,-4.4718
Nivel 1,B2,153,CM+0.4CV,Combination,7.0000,0,-9.1578,0,0,0,-11.4832
Nivel 1,B3,154,CM+0.4CV,Combination,0.0000,0,9.8428,0,0,0,-11.4832
Nivel 1,B3,154,CM+0.4CV,Combination,0.8750,0,7.5533,0,0,0,-3.8724
Nivel 1,B3,154,CM+0.4CV,Combination,1.7500,0,5.2639,0,0,0,1.7351
Nivel 1,B3,154,CM+0.4CV,Combination,2.6250,0,2.9745,0,0,0,5.3394
Nivel 1,B3,154,CM+0.4CV,Combination,3.5000,0,0.6850,0,0,0,6.9404
Nivel 1,B3,154,CM+0.4CV,Combination,4.3750,0,-1.6044,0,0,0,6.5382
Nivel 1,B3,154,CM+0.4CV,Combination,5.2500,0,-3.8939,0,0,0,4.1327
Nivel 1,B3,154,CM+0.4CV,Combination,6.1250,0,-6.1833,0,0,0,-0.2761
Nivel 1,B3,154,CM+0.4CV,Combination,7.0000,0,-8.4727,0,0,0,-6.6881
Nivel 1,B4,155,1.3CM+1.5CV,Combination,0.0000,0,25.0643,0,0,0,-19.7849
Nivel 1,B4,155,1.3CM+1.5CV,Combination,0.8750,0,18.2916,0,0,0,-0.8167
Nivel 1,B4,155,1.3CM+1.5CV,Combination,1.7500,0,11.5189,0,0,0,12.2254
Nivel 1,B4,155,1.3CM+1.5CV,Combination,2.6250,0,4.7462,0,0,0,19.3414
Nivel 1,B4,155,1.3CM+1.5CV,Combination,3.5000,0,-2.0264,0,0,0,20.5313
Nivel 1,B4,155,1.3CM+1.5CV,Combination,4.3750,0,-8.7991,0,0,0,15.7951
Nivel 1,B4,155,1.3CM+1.5CV,Combination,5.2500,0,-15.5718,0,0,0,5.1328
Nivel 1,B4,155,1.3CM+1.5CV,Combination,6.1250,0,-22.3445,0,0,0,-11.4555
Nivel 1,B4,155,1.3CM+1.5CV,Combination,7.0000,0,-29.1171,0,0,0,-33.9700
Nivel 1,B5,156,1.3CM+1.5CV,Combination,0.0000,0,27.0907,0,0,0,-33.9700
Nivel 1,B5,156,1.3CM+1.5CV,Combination,0.8750,0,20.3180,0,0,0,-13.2287
Nivel 1,B5,156,1.3CM+1.5CV,Combination,1.7500,0,13.5454,0,0,0,1.5865
Nivel 1,B5,156,1.3CM+1.5CV,Combination,2.6250,0,6.7727,0,0,0,10.4757
Nivel 1,B5,156,1.3CM+1.5CV,Combination,3.5000,0,0.0000,0,0,0,13.4387
Nivel 1,B5,156,1.3CM+1.5CV,Combination,4.3750,0,-6.7727,0,0,0,10.4757
Nivel 1,B5,156,1.3CM+1.5CV,Combination,5.2500,0,-13.5453,0,0,0,1.5865
Nivel 1,B5,156,1.3CM+1.5CV,Combination,6.1250,0,-20.3180,0,0,0,-13.2287
Nivel 1,B5,156,1.3CM+1.5CV,Combination,7.0000,0,-27.0907,0,0,0,-33.9700
Nivel 1,B6,157,1.3CM+1.5CV,Combination,0.0000,0,29.1171,0,0,0,-33.9700
Nivel 1,B6,157,1.3CM+1.5CV,Combination,0.8750,0,22.3445,0,0,0,-11.4555
Nivel 1,B6,157,1.3CM+1.5CV,Combination,1.7500,0,15.5718,0,0,0,5.1328
Nivel 1,B6,157,1.3CM+1.5CV,Combination,2.6250,0,8.7991,0,0,0,15.7951
Nivel 1,B6,157,1.3CM+1.5CV,Combination,3.5000,0,2.0264,0,0,0,20.5313
Nivel 1,B6,157,1.3CM+1.5CV,Combination,4.3750,0,-4.7462,0,0,0,19.3414
Nivel 1,B6,157,1.3CM+1.5CV,Combination,5.2500,0,-11.5189,0,0,0,12.2254
Nivel 1,B6,157,1.3CM+1.5CV,Combination,6.1250,0,-18.2916,0,0,0,-0.8167
Nivel 1,B6,157,1.3CM+1.5CV,Combination,7.0000,0,-25.0643,0,0,0,-19.7849
Nivel 1,B4,155,1.1(CM+CVa+Sx),Combination,0.0000,0,11.4522,0,0,0,7.1464
Nivel 1,B4,155,1.1(CM+CVa+Sx),Combination,0.8750,0,6.7441,0,0,0,15.1072
Nivel 1,B4,155,1.1(CM+CVa+Sx),Combination,1.7500,0,2.0360,0,0,0,18.9485
Nivel 1,B4,155,1.1(CM+CVa+Sx),Combination,2.6250,0,-2.6721,0,0,0,18.6703
Nivel 1,B4,155,1.1(CM+CVa+Sx),Combination,3.5000,0,-7.3801,0,0,0,14.2724
Nivel 1,B4,155,1.1(CM+CVa+Sx),Combination,4.3750,0,-12.0882,0,0,0,5.7551
Nivel 1,B4,155,1.1(CM+CVa+Sx),Combination,5.2500,0,-16.7963,0,0,0,-6.8819
Nivel 1,B4,155,1.1(CM+CVa+Sx),Combination,6.1250,0,-21.5043,0,0,0,-23.6384
Nivel 1,B4,155,1.1(CM+CVa+Sx),Combination,7.0000,0,-26.2124,0,0,0,-44.5145
Nivel 1,B5,156,1.1(CM+CVa+Sx),Combination,0.0000,0,12.8608,0,0,0,-2.7145
Nivel 1,B5,156,1.1(CM+CVa+Sx),Combination,0.8750,0,8.1528,0,0,0,6.4790
Nivel 1,B5,156,1.1(CM+CVa+Sx),Combination,1.7500,0,3.4447,0,0,0,11.5529
Nivel 1,B5,156,1.1(CM+CVa+Sx),Combination,2.6250,0,-1.2634,0,0,0,12.5072
Nivel 1,B5,156,1.1(CM+CVa+Sx),Combination,3.5000,0,-5.9714,0,0,0,9.3420
Nivel 1,B5,156,1.1(CM+CVa+Sx),Combination,4.3750,0,-10.6795,0,0,0,2.0572
Nivel 1,B5,156,1.1(CM+CVa+Sx),Combination,5.2500,0,-15.3876,0,0,0,-9.3471
Nivel 1,B5,156,1.1(CM+CVa+Sx),Combination,6.1250,0,-20.0956,0,0,0,-24.8710
Nivel 1,B5,156,1.1(CM+CVa+Sx),Combination,7.0000,0,-24.8037,0,0,0,-44.5145
Nivel 1,B6,157,1.1(CM+CVa+Sx),Combination,0.0000,0,14.2695,0,0,0,-2.7145
Nivel 1,B6,157,1.1(CM+CVa+Sx),Combination,0.8750,0,9.5615,0,0,0,7.7116
Nivel 1,B6,157,1.1(CM+CVa+Sx),Combination,1.7500,0,4.8534,0,0,0,14.0181
Nivel 1,B6,157,1.1(CM+CVa+Sx),Combination,2.6250,0,0.1453,0,0,0,16.2051
Nivel 1,B6,157,1.1(CM+CVa+Sx),Combination,3.5000,0,-4.5627,0,0,0,14.2724
Nivel 1,B6,157,1.1(CM+CVa+Sx),Combination,4.3750,0,-9.2708,0,0,0,8.2203
Nivel 1,B6,157,1.1(CM+CVa+Sx),Combination,5.2500,0,-13.9789,0,0,0,-1.9515
Nivel 1,B6,157,1.1(CM+CVa+Sx),Combination,6.1250,0,-18.6869,0,0,0,-16.2428
Nivel 1,B6,157,1.1(CM+CVa+Sx),Combination,7.0000,0,-23.3950,0,0,0,-34.6536
Nivel 1,B4,155,1.1(CM+CVa-Sx),Combination,0.0000,0,23.3950,0,0,0,-34.6536
Nivel 1,B4,155,1.1(CM+CVa-Sx),Combination,0.8750,0,18.6869,0,0,0,-16.2428
Nivel 1,B4,155,1.1(CM+CVa-Sx),Combination,1.7500,0,13.9789,0,0,0,-1.9515
Nivel 1,B4,155,1.1(CM+CVa-Sx),Combination,2.6250,0,9.2708,0,0,0,8.2203
Nivel 1,B4,155,1.1(CM+CVa-Sx),Combination,3.5000,0,4.5627,0,0,0,14.2724
Nivel 1,B4,155,1.1(CM+CVa-Sx),Combination,4.3750,0,-0.1453,0,0,0,16.2051
Nivel 1,B4,155,1.1(CM+CVa-Sx),Combination,5.2500,0,-4.8534,0,0,0,14.0181
Nivel 1,B4,155,1.1(CM+CVa-Sx),Combination,6.1250,0,-9.5615,0,0,0,7.7116
Nivel 1,B4,155,1.1(CM+CVa-Sx),Combination,7.0000,0,-14.2695,0,0,0,-2.7145
Nivel 1,B5,156,1.1(CM+CVa-Sx),Combination,0.0000,0,24.8037,0,0,0,-44.5145
Nivel 1,B5,156,1.1(CM+CVa-Sx),Combination,0.8750,0,20.0956,0,0,0,-24.8710
Nivel 1,B5,156,1.1(CM+CVa-Sx),Combination,1.7500,0,15.3876,0,0,0,-9.3471
Nivel 1,B5,156,1.1(CM+CVa-Sx),Combination,2.6250,0,10.6795,0,0,0,2.0572
Nivel 1,B5,156,1.1(CM+CVa-Sx),Combination,3.5000,0,5.9714,0,0,0,9.3420
Nivel 1,B5,156,1.1(CM+CVa-Sx),Combination,4.3750,0,1.2634,0,0,0,12.5072
Nivel 1,B5,156,1.1(CM+CVa-Sx),Combination,5.2500,0,-3.4447,0,0,0,11.5529
Nivel 1,B5,156,1.1(CM+CVa-Sx),Combination,6.1250,0,-8.1528,0,0,0,6.4790
Nivel 1,B5,156,1.1(CM+CVa-Sx),Combination,7.0000,0,-12.8608,0,0,0,-2.7145
Nivel 1,B6,157,1.1(CM+CVa-Sx),Combination,0.0000,0,26.2124,0,0,0,-44.5145
Nivel 1,B6,157,1.1(CM+CVa-Sx),Combination,0.8750,0,21.5043,0,0,0,-23.6384
Nivel 1,B6,157,1.1(CM+CVa-Sx),Combination,1.7500,0,16.7963,0,0,0,-6.8819
Nivel 1,B6,157,1.1(CM+CVa-Sx),Combination,2.6250,0,12.0882,0,0,0,5.7551
Nivel 1,B6,157,1.1(CM+CVa-Sx),Combination,3.5000,0,7.3801,0,0,0,14.2724
Nivel 1,B6,157,1.1(CM+CVa-Sx),Combination,4.3750,0,2.6721,0,0,0,18.6703
Nivel 1,B6,157,1.1(CM+CVa-Sx),Combination,5.2500,0,-2.0360,0,0,0,18.9485
Nivel 1,B6,157,1.1(CM+CVa-Sx),Combination,6.1250,0,-6.7441,0,0,0,15.1072
Nivel 1,B6,157,1.1(CM+CVa-Sx),Combination,7.0000,0,-11.4522,0,0,0,7.1464
Nivel 1,B4,155,1.1(CM+CVa+Sy),Combination,0.0000,0,15.6322,0,0,0,-7.4836
Nivel 1,B4,155,1.1(CM+CVa+Sy),Combination,0.8750,0,10.9241,0,0,0,4.1347
Nivel 1,B4,155,1.1(CM+CVa+Sy),Combination,1.7500,0,6.2160,0,0,0,11.6335
Nivel 1,B4,155,1.1(CM+CVa+Sy),Combination,2.6250,0,1.5079,0,0,0,15.0128
Nivel 1,B4,155,1.1(CM+CVa+Sy),Combination,3.5000,0,-3.2001,0,0,0,14.2724
Nivel 1,B4,155,1.1(CM+CVa+Sy),Combination,4.3750,0,-7.9082,0,0,0,9.4126
Nivel 1,B4,155,1.1(CM+CVa+Sy),Combination,5.2500,0,-12.6163,0,0,0,0.4331
Nivel 1,B4,155,1.1(CM+CVa+Sy),Combination,6.1250,0,-17.3243,0,0,0,-12.6659
Nivel 1,B4,155,1.1(CM+CVa+Sy),Combination,7.0000,0,-22.0324,0,0,0,-29.8845
Nivel 1,B5,156,1.1(CM+CVa+Sy),Combination,0.0000,0,17.0408,0,0,0,-17.3445
Nivel 1,B5,156,1.1(CM+CVa+Sy),Combination,0.8750,0,12.3328,0,0,0,-4.4935
Nivel 1,B5,156,1.1(CM+CVa+Sy),Combination,1.7500,0,7.6247,0,0,0,4.2379
Nivel 1,B5,156,1.1(CM+CVa+Sy),Combination,2.6250,0,2.9166,0,0,0,8.8497
Nivel 1,B5,156,1.1(CM+CVa+Sy),Combination,3.5000,0,-1.7914,0,0,0,9.3420
Nivel 1,B5,156,1.1(CM+CVa+Sy),Combination,4.3750,0,-6.4995,0,0,0,5.7147
Nivel 1,B5,156,1.1(CM+CVa+Sy),Combination,5.2500,0,-11.2076,0,0,0,-2.0321
Nivel 1,B5,156,1.1(CM+CVa+Sy),Combination,6.1250,0,-15.9156,0,0,0,-13.8985
Nivel 1,B5,156,1.1(CM+CVa+Sy),Combination,7.0000,0,-20.6237,0,0,0,-29.8845
Nivel 1,B6,157,1.1(CM+CVa+Sy),Combination,0.0000,0,18.4495,0,0,0,-17.3445
Nivel 1,B6,157,1.1(CM+CVa+Sy),Combination,0.8750,0,13.7415,0,0,0,-3.2609
Nivel 1,B6,157,1.1(CM+CVa+Sy),Combination,1.7500,0,9.0334,0,0,0,6.7031
Nivel 1,B6,157,1.1(CM+CVa+Sy),Combination,2.6250,0,4.3253,0,0,0,12.5476
Nivel 1,B6,157,1.1(CM+CVa+Sy),Combination,3.5000,0,-0.3827,0,0,0,14.2724
Nivel 1,B6,157,1.1(CM+CVa+Sy),Combination,4.3750,0,-5.0908,0,0,0,11.8778
Nivel 1,B6,157,1.1(CM+CVa+Sy),Combination,5.2500,0,-9.7989,0,0,0,5.3635
Nivel 1,B6,157,1.1(CM+CVa+Sy),Combination,6.1250,0,-14.5069,0,0,0,-5.2703
Nivel 1,B6,157,1.1(CM+CVa+Sy),Combination,7.0000,0,-19.2150,0,0,0,-20.0236
Nivel 1,B4,155,1.1(CM+CVa-Sy),Combination,0.0000,0,19.2150,0,0,0,-20.0236
Nivel 1,B4,155,1.1(CM+CVa-Sy),Combination,0.8750,0,14.5069,0,0,0,-5.2703
Nivel 1,B4,155,1.1(CM+CVa-Sy),Combination,1.7500,0,9.7989,0,0,0,5.3635
Nivel 1,B4,155,1.1(CM+CVa-Sy),Combination,2.6250,0,5.0908,0,0,0,11.8778
Nivel 1,B4,155,1.1(CM+CVa-Sy),Combination,3.5000,0,0.3827,0,0,0,14.2724
Nivel 1,B4,155,1.1(CM+CVa-Sy),Combination,4.3750,0,-4.3253,0,0,0,12.5476
Nivel 1,B4,155,1.1(CM+CVa-Sy),Combination,5.2500,0,-9.0334,0,0,0,6.7031
Nivel 1,B4,155,1.1(CM+CVa-Sy),Combination,6.1250,0,-13.7415,0,0,0,-3.2609
Nivel 1,B4,155,1.1(CM+CVa-Sy),Combination,7.0000,0,-18.4495,0,0,0,-17.3445
Nivel 1,B5,156,1.1(CM+CVa-Sy),Combination,0.0000,0,20.6237,0,0,0,-29.8845
Nivel 1,B5,156,1.1(CM+CVa-Sy),Combination,0.8750,0,15.9156,0,0,0,-13.8985
Nivel 1,B5,156,1.1(CM+CVa-Sy),Combination,1.7500,0,11.2076,0,0,0,-2.0321
Nivel 1,B5,156,1.1(CM+CVa-Sy),Combination,2.6250,0,6.4995,0,0,0,5.7147
Nivel 1,B5,156,1.1(CM+CVa-Sy),Combination,3.5000,0,1.7914,0,0,0,9.3420
Nivel 1,B5,156,1.1(CM+CVa-Sy),Combination,4.3750,0,-2.9166,0,0,0,8.8497
Nivel 1,B5,156,1.1(CM+CVa-Sy),Combination,5.2500,0,-7.6247,0,0,0,4.2379
Nivel 1,B5,156,1.1(CM+CVa-Sy),Combination,6.1250,0,-12.3328,0,0,0,-4.4935
Nivel 1,B5,156,1.1(CM+CVa-Sy),Combination,7.0000,0,-17.0408,0,0,0,-17.3445
Nivel 1,B6,157,1.1(CM+CVa-Sy),Combination,0.0000,0,22.0324,0,0,0,-29.8845
Nivel 1,B6,157,1.1(CM+CVa-Sy),Combination,0.8750,0,17.3243,0,0,0,-12.6659
Nivel 1,B6,157,1.1(CM+CVa-Sy),Combination,1.7500,0,12.6163,0,0,0,0.4331
Nivel 1,B6,157,1.1(CM+CVa-Sy),Combination,2.6250,0,7.9082,0,0,0,9.4126
Nivel 1,B6,157,1.1(CM+CVa-Sy),Combination,3.5000,0,3.2001,0,0,0,14.2724
Nivel 1,B6,157,1.1(CM+CVa-Sy),Combination,4.3750,0,-1.5079,0,0,0,15.0128
Nivel 1,B6,157,1.1(CM+CVa-Sy),Combination,5.2500,0,-6.2160,0,0,0,11.6335
Nivel 1,B6,157,1.1(CM+CVa-Sy),Combination,6.1250,0,-10.9241,0,0,0,4.1347
Nivel 1,B6,157,1.1(CM+CVa-Sy),Combination,7.0000,0,-15.6322,0,0,0,-7.4836
Nivel 1,B4,155,CM+CV,Combination,0.0000,0,18.4707,0,0,0,-14.5801
Nivel 1,B4,155,CM+CV,Combination,0.8750,0,13.4797,0,0,0,-0.6019
Nivel 1,B4,155,CM+CV,Combination,1.7500,0,8.4887,0,0,0,9.0093
Nivel 1,B4,155,CM+CV,Combination,2.6250,0,3.4977,0,0,0,14.2533
Nivel 1,B4,155,CM+CV,Combination,3.5000,0,-1.4933,0,0,0,15.1301
Nivel 1,B4,155,CM+CV,Combination,4.3750,0,-6.4843,0,0,0,11.6399
Nivel 1,B4,155,CM+CV,Combination,5.2500,0,-11.4753,0,0,0,3.7825
Nivel 1,B4,155,CM+CV,Combination,6.1250,0,-16.4663,0,0,0,-8.4420
Nivel 1,B4,155,CM+CV,Combination,7.0000,0,-21.4573,0,0,0,-25.0336
Nivel 1,B5,156,CM+CV,Combination,0.0000,0,19.9640,0,0,0,-25.0336
Nivel 1,B5,156,CM+CV,Combination,0.8750,0,14.9730,0,0,0,-9.7486
Nivel 1,B5,156,CM+CV,Combination,1.7500,0,9.9820,0,0,0,1.1692
Nivel 1,B5,156,CM+CV,Combination,2.6250,0,4.9910,0,0,0,7.7199
Nivel 1,B5,156,CM+CV,Combination,3.5000,0,0.0000,0,0,0,9.9034
Nivel 1,B5,156,CM+CV,Combination,4.3750,0,-4.9910,0,0,0,7.7199
Nivel 1,B5,156,CM+CV,Combination,5.2500,0,-9.9820,0,0,0,1.1692
Nivel 1,B5,156,CM+CV,Combination,6.1250,0,-14.9730,0,0,0,-9.7486
Nivel 1,B5,156,CM+CV,Combination,7.0000,0,-19.9640,0,0,0,-25.0336
Nivel 1,B6,157,CM+CV,Combination,0.0000,0,21.4573,0,0,0,-25.0336
Nivel 1,B6,157,CM+CV,Combination,0.8750,0,16.4663,0,0,0,-8.4420
Nivel 1,B6,157,CM+CV,Combination,1.7500,0,11.4753,0,0,0,3.7825
Nivel 1,B6,157,CM+CV,Combination,2.6250,0,6.4843,0,0,0,11.6399
Nivel 1,B6,157,CM+CV,Combination,3.5000,0,1.4933,0,0,0,15.1301
Nivel 1,B6,157,CM+CV,Combination,4.3750,0,-3.4977,0,0,0,14.2533
Nivel 1,B6,157,CM+CV,Combination,5.2500,0,-8.4887,0,0,0,9.0093
Nivel 1,B6,157,CM+CV,Combination,6.1250,0,-13.4797,0,0,0,-0.6019
Nivel 1,B6,157,CM+CV,Combination,7.0000,0,-18.4707,0,0,0,-14.5801
Nivel 1,B4,155,CM+0.4CV,Combination,0.0000,0,15.3134,0,0,0,-12.0879
Nivel 1,B4,155,CM+0.4CV,Combination,0.8750,0,11.1755,0,0,0,-0.4990
Nivel 1,B4,155,CM+0.4CV,Combination,1.7500,0,7.0377,0,0,0,7.4693
Nivel 1,B4,155,CM+0.4CV,Combination,2.6250,0,2.8998,0,0,0,11.8169
Nivel 1,B4,155,CM+0.4CV,Combination,3.5000,0,-1.2381,0,0,0,12.5439
Nivel 1,B4,155,CM+0.4CV,Combination,4.3750,0,-5.3760,0,0,0,9.6503
Nivel 1,B4,155,CM+0.4CV,Combination,5.2500,0,-9.5138,0,0,0,3.1360
Nivel 1,B4,155,CM+0.4CV,Combination,6.1250,0,-13.6517,0,0,0,-6.9989
Nivel 1,B4,155,CM+0.4CV,Combination,7.0000,0,-17.7896,0,0,0,-20.7545
Nivel 1,B5,156,CM+0.4CV,Combination,0.0000,0,16.5515,0,0,0,-20.7545
Nivel 1,B5,156,CM+0.4CV,Combination,0.8750,0,12.4136,0,0,0,-8.0823
Nivel 1,B5,156,CM+0.4CV,Combination,1.7500,0,8.2758,0,0,0,0.9693
Nivel 1,B5,156,CM+0.4CV,Combination,2.6250,0,4.1379,0,0,0,6.4003
